pid,degree
4398046520437,491
15393162797453,981
1169,1646
4398046517801,717
28587302326573,359
2199023263533,197
32985348834201,360
6597069773793,1639
32985348835145,814
21990232560181,896
35184372094145,584
6597069771209,504
19791209301549,121
19791209304169,1039
10995116285385,1164
2201,102
10995116278425,283
2199023258433,198
2199023261625,720
19791209307325,187
24189255814889,8467
8796093023645,2089
5489,677
4398046516633,2916
13194139540913,500
32985348837297,1061
19791209306813,802
4398046521593,2123
8796093030285,156
4398046514413,528
26388279067145,374
2199023259749,1378
6353,544
21990232561641,851
8796093030357,1104
15393162788957,522
28587302326645,339
2199023259297,3957
19791209307809,1538
6597069769061,3351
35184372092189,322
4398046514021,816
35184372097257,161
17592186053441,237
2199023258717,1351
8796093030033,596
19791209303501,2082
19791209306485,284
26388279072230,730
35184372098434,520
4398046511490,1936
3702,1435
8796093030822,1954
32985348836634,625
15393162798254,912
13194139542498,191
32985348843354,212
6597069770934,984
2958,622
37383395351754,899
10995116288690,1248
26388279073086,681
35184372097342,483
8796093031350,469
10995116286390,2082
13194139544182,3063
5202,688
35184372095646,3248
24189255820902,1712
17592186050342,984
35184372096702,105
28587302327082,563
2199023259370,821
28587302325418,1844
37383395351910,396
8796093026802,519
2199023257246,1491
13194139535518,1012
10995116282674,1080
8796093025642,381
32985348835450,146
2718,1270
4398046511238,2201
19791209307410,2576
2199023262798,1302
26388279069754,367
15393162793038,239
28587302331130,100
32985348840010,1421
2199023264350,2557
13194139537794,1365
4398046520414,324
8796093029974,1673
13194139541442,1076
19791209300418,239
2199023259358,1416
26388279071390,893
19791209305382,448
21990232561874,926
30786325587194,448
3918,1170
10995116283186,1074
8682,87
9762,2563
6597069774882,264
24189255815486,747
15393162798690,588
4398046518362,691
30786325584246,726
6597069767542,83
21990232559990,292
19791209302398,275
6597069770262,1728
2199023256238,375
32985348839562,84
26388279076098,851
19791209306646,479
26388279069970,942
6597069767662,1103
10995116279686,992
26388279071690,245
30786325581786,317
24189255815198,255
13194139538714,588
24189255814938,196
6597069776126,470
4398046514822,1360
21990232559594,171
7146,588
6597069769862,1663
2199023260890,2974
30786325579754,1837
2199023256642,4096
21990232563798,1957
35184372093078,603
28587302331106,2390
15393162792610,2748
24189255814562,1461
21990232559522,673
17592186053010,1461
30786325586802,255
13194139543178,549
8796093031050,1447
35184372094614,2714
15393162789850,541
7590,180
8796093025270,1013
17592186052058,1272
5958,776
19791209306498,1632
6762,1261
15393162790530,1006
10995116287290,1430
10995116280818,198
28587302329138,616
10995116286150,440
24189255813210,646
17592186051542,295
26388279073518,470
28587302326742,752
13194139540794,489
6597069771198,1345
15393162793326,837
19791209306582,573
35184372095202,379
32985348838786,3488
4398046516158,216
26388279076638,303
32985348841842,481
19791209308738,1129
24189255819922,375
24189255813958,1445
2199023263558,1543
2199023259286,1448
21990232565750,556
28587302329882,554
2199023266414,1958
13194139543082,2214
17592186046674,328
10995116284126,730
35184372088938,168
4398046512662,495
19791209302374,386
4398046520786,218
2199023264362,839
10995116282214,715
21990232557774,750
35184372096582,2272
6597069768258,65
10995116284910,495
66,1266
8796093028846,848
10995116283934,814
26388279069826,972
6597069771394,1896
6597069775474,332
21990232555746,253
5346,581
28587302329674,447
10995116279578,1643
6597069768846,1296
8796093023886,1106
32985348836358,375
10995116287822,562
28587302328934,1937
10995116280298,465
21990232562522,519
4398046517886,423
6597069772782,275
13194139533738,359
35184372092574,238
4398046514714,573
19791209310034,524
4398046519890,1575
2199023264850,9367
6654,914
2199023262718,373
2199023261674,291
19791209310154,644
24189255814382,1252
4398046519782,255
32985348834530,250
19791209302242,2097
26388279073122,206
8796093024610,707
6597069773094,334
2199023263726,364
8796093027822,2609
35184372094722,374
15393162798858,638
21990232560182,682
24189255817058,926
2199023263014,608
19791209309430,1176
15393162793290,562
15393162788994,1947
26388279071474,743
6597069769970,3392
15393162793810,257
4026,943
30786325583602,274
19791209300866,264
10995116282898,2103
17592186052394,746
15393162789162,343
8796093028378,530
21990232556570,2020
10995116283922,171
13194139541490,397
24189255812594,6163
21990232562378,399
26388279072146,523
13194139541622,524
15393162793774,1059
2199023258802,502
13194139534134,3150
4398046513698,749
30786325581018,919
19791209300698,2014
30786325579870,264
19791209301598,4338
15393162797734,170
2199023264790,1149
19791209310814,1498
19791209304846,1214
15393162792538,565
24189255814478,459
24189255819062,86
28587302331910,1371
5322,524
19791209306718,580
37383395352030,9548
19791209307774,1665
6597069775546,236
32985348838254,260
28587302325902,342
13194139537074,1281
28587302322498,281
28587302331774,2709
17592186051050,490
6597069771646,291
10995116285822,659
19791209304058,3812
4398046511622,1105
37383395349214,242
21990232566054,515
13194139539598,3257
4398046520714,795
6597069772286,1469
30786325578234,1676
15393162790930,310
8796093025294,1223
10995116281358,4196
15393162792874,253
32985348839950,270
15393162791606,537
9774,1492
13194139537410,358
8154,1079
26388279074322,1216
13194139538394,434
7602,1685
28587302328678,316
8796093025810,299
19791209306634,1001
4398046513986,1007
8796093024066,88
26388279073974,429
15393162798798,738
28587302330314,1386
10995116277966,1176
37383395347150,167
32985348840394,463
28587302325158,331
10995116283030,1233
2658,265
10995116279938,673
35184372098554,1491
3366,697
26388279072626,678
2199023257594,181
4398046515762,231
15393162789986,320
21990232560122,573
6597069776826,836
8796093026562,1621
28587302326226,17190
8796093029722,319
26388279071642,549
17592186047514,525
10995116283550,729
37383395349930,2227
26388279075222,369
8796093029302,1034
30786325584582,124
24189255812426,454
21990232564254,745
37383395352214,395
4398046516430,709
26388279074970,348
8778,889
28587302332330,428
8796093025066,809
13194139539526,936
13194139540590,980
30786325580602,1012
26388279073722,1155
21990232563454,382
4398046521378,1165
13194139539622,288
26388279069862,1333
32985348841482,1374
10995116282506,451
10995116281078,3134
6597069772554,739
6714,571
10995116281382,602
30786325583674,243
21990232566078,709
15393162797322,1504
2199023266265,305
24189255817213,1795
30786325579477,418
19791209305841,662
24189255815921,479
10995116284717,433
13194139543653,341
10565,463
26388279076853,669
15393162790889,546
35184372097965,1482
30786325579741,485
4398046515917,1357
15393162793557,750
26388279069225,3056
15393162793397,2477
30786325579585,258
28587302327189,624
17592186054281,1873
4398046521401,505
10995116286837,705
15393162794185,1202
15393162798965,957
26388279068465,665
21990232564529,1199
30786325582105,485
32985348833465,274
30786325587073,998
19791209300949,751
32985348833453,155
10995116286365,1276
13194139540317,1344
17592186045209,229
32985348842857,702
21990232560493,744
28587302331261,175
28587302329161,884
19791209310009,797
10995116288013,5105
17592186044561,727
32985348843945,355
8796093031937,1313
19791209301305,335
35184372089453,492
37383395346869,617
13194139540257,1199
6597069775509,829
28587302324205,639
6597069769245,322
30786325578161,1581
21990232565005,746
10995116283329,309
2199023255825,668
17592186052901,324
13194139534229,712
24189255818289,1026
26388279066641,1107
28587302322705,817
24189255811665,3299
24189255815677,3192
24189255811653,436
24189255812073,2974
4398046515425,309
15393162798893,585
113,2454
137,989
6597069768341,2073
26388279076625,543
28587302331357,135
28587302332293,918
28587302331993,308
2199023264541,604
30786325587541,473
10995116288445,1120
10995116280021,545
15393162797213,1006
8796093023201,1629
6597069775073,186
13194139541621,701
2199023260593,448
30786325587433,212
21990232562533,695
35184372095441,255
37383395346449,114
13194139544026,315
6597069769134,738
10995116278038,277
32985348838678,2010
19791209309370,462
2199023265526,2156
4398046511934,3532
6306,501
2199023258134,501
10242,962
2199023265942,1288
30786325587242,520
32985348835654,312
21990232556858,1407
19791209310082,604
19791209308662,696
2199023256106,169
30786325584998,107
8796093024246,202
26388279068286,357
26388279067290,298
2199023256130,2860
4398046521630,902
19791209302558,2019
15393162796038,1119
17592186055014,410
15393162799670,302
8796093023490,95
17592186044862,1759
19791209300926,1375
13194139541682,1307
6597069768026,428
21990232564170,624
15393162794222,4806
21990232557882,174
32985348837818,310
10995116286502,779
13194139533714,585
17592186053982,855
21990232556762,2035
2199023256154,2857
15393162798046,228
21990232564614,2992
15393162791098,1313
30786325588090,3813
6597069767858,167
28587302329258,119
8796093027330,409
28587302331346,273
17592186044838,880
4398046513446,331
26388279069094,430
19791209304966,337
35184372089418,5898
32985348842410,1615
30786325579846,828
2199023264386,1268
2199023258266,3298
15393162791409,1760
24189255813401,650
13194139534325,476
13194139540053,1095
6597069768905,288
13194139533461,2912
10995116288121,1158
15393162795733,1186
30786325587193,443
32985348833877,245
6597069775869,1334
2199023260377,826
2199023264445,802
8796093028037,4102
24189255820901,1537
6597069776281,981
13194139538857,746
8796093027113,510
30786325579797,712
17592186047045,1203
10995116282237,111
24189255819317,339
8796093030401,2041
8796093028497,572
8796093032781,1057
19791209310617,1464
8796093028377,586
4398046521049,694
2199023263961,1096
4398046520857,581
8796093028265,1552
28587302324049,1252
21990232565765,255
13194139543785,1295
24189255812705,366
28587302328449,365
24189255815317,400
24189255817633,708
2199023263973,497
28587302323833,2473
2199023260685,464
21990232560861,814
8796093030509,1076
6597069772625,821
4398046521109,539
35184372097065,316
8796093024357,1177
4398046521265,695
28587302327725,1825
15393162797817,223
4398046521653,432
10995116286489,569
30786325579429,2132
17592186055206,265
15393162799486,2669
19791209310714,203
35184372093330,527
10995116287470,1451
15393162795442,637
10995116287654,616
28587302330742,568
28587302324810,305
24189255817190,324
10995116286849,348
37383395346521,722
32985348838893,496
30786325579297,678
10995116284413,1199
26388279076493,1564
28587302333137,194
30786325583565,947
28587302330901,1549
37383395350685,155
21990232561945,432
17592186044705,284
10995116287409,1220
28587302331189,866
8796093022985,318
9101,600
37383395347029,1529
15393162797697,753
17592186049622,813
2199023265966,466
32985348835002,9852
30786325588198,807
32985348834070,1240
21990232559810,1102
35184372097030,475
32985348835134,641
977,2455
6597069772325,362
35184372094613,146
26388279073421,1144
37383395345949,966
9221,616
17592186045029,10
1386,836
15393162790046,441
3018,1245
8796093031362,524
17592186055157,723
15393162795213,1031
15393162795309,14311
8796093031505,1695
24189255820065,139
35184372097809,1609
17592186045281,890
19791209301861,3783
26388279067805,1259
8796093028301,1720
4398046512578,116
24189255816238,270
17592186045762,1629
28587302331238,1409
35184372099574,1096
13194139534970,38
6597069777150,567
28587302326706,3510
4398046512134,1366
10995116283294,2705
13194139539073,1900
10313,448
8213,1690
28587302327377,378
4398046516025,789
4385,2341
24189255812897,1306
21990232564133,465
24189255821997,1942
10995116287349,1194
19791209301945,951
10995116278973,2639
28587302324385,718
17592186048745,1647
21990232566150,485
26388279073169,1050
13194139534037,4373
32985348838461,999
10493,3738
24189255816681,734
30786325588006,190
35184372099538,990
8796093024358,557
13194139543105,767
32985348843269,1109
21990232565630,2878
17592186046854,1749
8796093031325,559
21990232560753,620
2199023256201,278
13194139539717,1364
35184372089261,608
35184372090138,348
8796093027450,355
8826,608
26388279072025,1248
8796093031205,1669
24189255821214,41
10995116288145,1250
21990232556273,901
24189255817033,706
26388279072505,365
15393162797442,1004
17592186048854,915
15393162790069,617
32985348842606,345
26388279074790,454
8796093023286,1179
6597069769778,1024
15393162798954,1823
4398046519866,548
17592186045954,678
28587302328910,182
2199023258646,5953
32985348837398,3401
21990232561742,8070
10995116279374,210
15393162793338,531
24189255811542,1938
6597069770322,133
13194139537158,451
37383395352442,986
30786325586298,589
10995116286802,960
17592186048950,3696
8796093022554,2167
2394,3292
17592186045810,343
15393162795142,224
474,3340
30786325581174,1343
21990232563682,2757
6597069773566,3721
32985348837866,217
35184372093642,707
8796093031122,1036
15393162799694,2908
10995116286234,378
30786325584114,189
10995116280022,870
19791209308494,384
30786325588186,645
30786325584654,713
21990232561706,2282
26388279066798,1632
24189255814830,446
32985348842546,367
2199023263582,647
2199023261970,1020
10995116288678,1033
6597069770790,850
8796093029074,190
13194139540006,161
10995116281682,235
13194139541166,479
21990232563202,1673
